event_id,event_type,timestamp,user_id,session_id,product_id
E00001479,view_product,2024-02-13T02:11:24,U000145,fa1be1a5-a515-4d99-aaca-0106ee4f0688,P00079
E00001480,view_product,2024-02-13T02:11:24,U000145,fa1be1a5-a515-4d99-aaca-0106ee4f0688,P00030
E00001481,view_product,2024-02-13T02:11:24,U000145,fa1be1a5-a515-4d99-aaca-0106ee4f0688,P00094
E00001482,view_product,2024-02-28T03:49:37,U000145,e889e5c9-27ec-4858-bc69-5463a1588d50,P00089
E00001483,view_product,2024-02-28T03:49:37,U000145,e889e5c9-27ec-4858-bc69-5463a1588d50,P00018
E00001484,view_product,2024-02-28T03:49:37,U000145,e889e5c9-27ec-4858-bc69-5463a1588d50,P00009
E00001485,view_product,2024-02-28T03:49:37,U000145,e889e5c9-27ec-4858-bc69-5463a1588d50,P00066
E00001486,view_product,2024-01-07T03:53:56,U000145,271973bb-3cec-472a-88f4-93f071854a59,P00019
E00001487,view_product,2024-01-12T14:12:00,U000145,afd4d9df-2750-4e1f-ac49-aa3574082183,P00024
E00001488,view_product,2024-01-12T14:12:00,U000145,afd4d9df-2750-4e1f-ac49-aa3574082183,P00006
E00001489,view_product,2024-01-12T14:12:00,U000145,afd4d9df-2750-4e1f-ac49-aa3574082183,P00034
E00001490,view_product,2024-01-12T14:12:00,U000145,afd4d9df-2750-4e1f-ac49-aa3574082183,P00100
E00001491,view_product,2024-01-12T14:12:00,U000145,afd4d9df-2750-4e1f-ac49-aa3574082183,P00016
E00001492,add_to_cart,2024-01-12T14:12:30,U000145,afd4d9df-2750-4e1f-ac49-aa3574082183,P00034
E00001493,view_product,2024-02-20T13:31:42,U000146,4b94a8c2-d1e2-4a93-a76d-f4c0d7cfd9cc,P00066
E00001494,view_product,2024-02-20T13:31:42,U000146,4b94a8c2-d1e2-4a93-a76d-f4c0d7cfd9cc,P00082
E00001495,view_product,2024-01-07T08:54:08,U000146,986dbda9-92b7-4d8a-b6cb-bfbda451882f,P00030
E00001496,view_product,2024-01-07T08:54:08,U000146,986dbda9-92b7-4d8a-b6cb-bfbda451882f,P00065
E00001497,view_product,2024-01-07T08:54:08,U000146,986dbda9-92b7-4d8a-b6cb-bfbda451882f,P00032
E00001498,view_product,2024-01-07T08:54:08,U000146,986dbda9-92b7-4d8a-b6cb-bfbda451882f,P00045
E00001499,add_to_cart,2024-01-07T08:54:38,U000146,986dbda9-92b7-4d8a-b6cb-bfbda451882f,P00045
E00001500,purchase,2024-01-07T08:59:08,U000146,986dbda9-92b7-4d8a-b6cb-bfbda451882f,P00045
E00001501,view_product,2024-02-06T21:50:40,U000146,1791edf1-cf5c-4545-89e0-a4e527a3f8ae,P00072
E00001502,view_product,2024-02-06T21:50:40,U000146,1791edf1-cf5c-4545-89e0-a4e527a3f8ae,P00088
E00001503,view_product,2024-02-06T21:50:40,U000146,1791edf1-cf5c-4545-89e0-a4e527a3f8ae,P00015
E00001504,view_product,2024-01-26T02:08:47,U000147,ed22da93-4dc0-4eeb-9ec3-d4839e712674,P00086
E00001505,view_product,2024-02-07T20:55:03,U000147,cc1e40a3-2517-4a0c-93f8-95e44e44a826,P00058
E00001506,view_product,2024-02-07T20:55:03,U000147,cc1e40a3-2517-4a0c-93f8-95e44e44a826,P00082
E00001507,view_product,2024-02-07T20:55:03,U000147,cc1e40a3-2517-4a0c-93f8-95e44e44a826,P00017
E00001508,view_product,2024-02-07T20:55:03,U000147,cc1e40a3-2517-4a0c-93f8-95e44e44a826,P00099
E00001509,view_product,2024-01-01T04:56:12,U000147,ba42d7e3-fe87-43b2-9138-ed786f4384e3,P00038
E00001510,view_product,2024-01-01T04:56:12,U000147,ba42d7e3-fe87-43b2-9138-ed786f4384e3,P00073
E00001511,view_product,2024-01-01T04:56:12,U000147,ba42d7e3-fe87-43b2-9138-ed786f4384e3,P00032
E00001512,view_product,2024-01-01T04:56:12,U000147,ba42d7e3-fe87-43b2-9138-ed786f4384e3,P00003
E00001513,view_product,2024-01-01T04:56:12,U000147,ba42d7e3-fe87-43b2-9138-ed786f4384e3,P00050
E00001514,add_to_cart,2024-01-01T04:56:42,U000147,ba42d7e3-fe87-43b2-9138-ed786f4384e3,P00032
E00001515,purchase,2024-01-01T05:01:12,U000147,ba42d7e3-fe87-43b2-9138-ed786f4384e3,P00032
E00001516,view_product,2024-02-23T10:38:24,U000147,2ebb5ae9-e8d1-452e-8981-a7583924e62a,P00059
E00001517,view_product,2024-02-23T11:09:00,U000147,72d6b0a0-2809-4e04-9821-3d9b999c8b13,P00087
E00001518,view_product,2024-02-23T11:09:00,U000147,72d6b0a0-2809-4e04-9821-3d9b999c8b13,P00065
E00001519,view_product,2024-02-23T11:09:00,U000147,72d6b0a0-2809-4e04-9821-3d9b999c8b13,P00048
E00001520,view_product,2024-02-23T11:09:00,U000147,72d6b0a0-2809-4e04-9821-3d9b999c8b13,P00071
E00001521,view_product,2024-01-30T11:07:35,U000148,6b3870a6-0843-4cc9-8bb3-e594191b7260,P00023
E00001522,view_product,2024-01-30T11:07:35,U000148,6b3870a6-0843-4cc9-8bb3-e594191b7260,P00036
E00001523,view_product,2024-01-30T11:07:35,U000148,6b3870a6-0843-4cc9-8bb3-e594191b7260,P00084
E00001524,view_product,2024-02-19T03:43:00,U000149,92a88df3-b0c7-412e-bd01-8a4620bf948f,P00087
E00001525,view_product,2024-02-19T03:43:00,U000149,92a88df3-b0c7-412e-bd01-8a4620bf948f,P00091
E00001526,view_product,2024-02-19T03:43:00,U000149,92a88df3-b0c7-412e-bd01-8a4620bf948f,P00029
E00001527,view_product,2024-01-31T04:41:57,U000149,cc8e04eb-9465-430c-9023-3e4eae7abb53,P00084
E00001528,view_product,2024-01-31T04:41:57,U000149,cc8e04eb-9465-430c-9023-3e4eae7abb53,P00016
E00001529,view_product,2024-01-31T04:41:57,U000149,cc8e04eb-9465-430c-9023-3e4eae7abb53,P00098
E00001530,view_product,2024-01-11T19:21:48,U000149,fccafd0a-bf6e-4813-994b-a061bc1893b8,P00047
E00001531,view_product,2024-01-11T19:21:48,U000149,fccafd0a-bf6e-4813-994b-a061bc1893b8,P00045
E00001532,view_product,2024-01-11T19:21:48,U000149,fccafd0a-bf6e-4813-994b-a061bc1893b8,P00091
E00001533,view_product,2024-01-12T06:59:51,U000150,c5036238-1a97-4494-a187-0ae3d86309db,P00031
E00001534,add_to_cart,2024-01-12T07:00:21,U000150,c5036238-1a97-4494-a187-0ae3d86309db,P00031
E00001535,view_product,2024-02-19T11:08:41,U000151,f606bf68-7477-457b-ae41-da599610b55e,P00098
E00001536,view_product,2024-02-19T11:08:41,U000151,f606bf68-7477-457b-ae41-da599610b55e,P00100
E00001537,view_product,2024-01-25T15:57:21,U000152,61a29990-99c1-4bb0-99b6-9064fb92c5f8,P00049
E00001538,add_to_cart,2024-01-25T15:57:51,U000152,61a29990-99c1-4bb0-99b6-9064fb92c5f8,P00049
E00001539,purchase,2024-01-25T16:02:21,U000152,61a29990-99c1-4bb0-99b6-9064fb92c5f8,P00049
E00001540,view_product,2024-01-01T05:01:39,U000152,abb4793d-f99e-40f3-b7be-407d23b6ab97,P00087
E00001541,view_product,2024-01-01T05:01:39,U000152,abb4793d-f99e-40f3-b7be-407d23b6ab97,P00046
E00001542,add_to_cart,2024-01-01T05:02:09,U000152,abb4793d-f99e-40f3-b7be-407d23b6ab97,P00087
E00001543,view_product,2024-01-24T09:00:41,U000153,9426f76c-f8ca-4c56-951f-ae231312b7b5,P00090
E00001544,view_product,2024-01-11T08:54:23,U000154,ab1d5d59-21ac-4926-8242-bf1571219916,P00094
E00001545,add_to_cart,2024-01-11T08:54:53,U000154,ab1d5d59-21ac-4926-8242-bf1571219916,P00094
E00001546,view_product,2024-02-26T18:45:53,U000154,83230406-b12a-4264-a6ad-6e2cc3f4dd3a,P00061
E00001547,add_to_cart,2024-02-26T18:46:23,U000154,83230406-b12a-4264-a6ad-6e2cc3f4dd3a,P00061
E00001548,view_product,2024-01-02T04:34:57,U000154,c466915f-53d3-4776-abdf-911d82ddc4c3,P00037
E00001549,view_product,2024-01-02T04:34:57,U000154,c466915f-53d3-4776-abdf-911d82ddc4c3,P00005
E00001550,view_product,2024-01-02T04:34:57,U000154,c466915f-53d3-4776-abdf-911d82ddc4c3,P00018
E00001551,view_product,2024-02-21T05:44:53,U000155,6bf765c3-4927-4f7a-96bc-4c962da1da1e,P00026
E00001552,view_product,2024-02-21T05:44:53,U000155,6bf765c3-4927-4f7a-96bc-4c962da1da1e,P00075
E00001553,view_product,2024-02-21T05:44:53,U000155,6bf765c3-4927-4f7a-96bc-4c962da1da1e,P00015
E00001554,view_product,2024-01-05T04:21:46,U000155,e7b99c8a-93b8-4328-b0b1-17c7a89f0350,P00004
E00001555,view_product,2024-01-26T17:50:03,U000155,12c21522-a6bc-4d32-82ae-100acc376fcc,P00051
E00001556,view_product,2024-01-26T17:50:03,U000155,12c21522-a6bc-4d32-82ae-100acc376fcc,P00048
E00001557,view_product,2024-02-25T15:17:30,U000155,a2f6a84c-3c9e-43e7-b318-d1a83f9bb580,P00077
E00001558,add_to_cart,2024-02-25T15:18:00,U000155,a2f6a84c-3c9e-43e7-b318-d1a83f9bb580,P00077
E00001559,purchase,2024-02-25T15:22:30,U000155,a2f6a84c-3c9e-43e7-b318-d1a83f9bb580,P00077
E00001560,view_product,2024-02-13T20:20:46,U000156,f8825766-9ef5-48e2-bde9-c7979389ffe9,P00022
E00001561,view_product,2024-02-13T20:20:46,U000156,f8825766-9ef5-48e2-bde9-c7979389ffe9,P00055
E00001562,view_product,2024-02-13T20:20:46,U000156,f8825766-9ef5-48e2-bde9-c7979389ffe9,P00060
E00001563,view_product,2024-02-17T09:31:10,U000156,1ce40e21-07ec-4d9f-8dc2-11f00acb2ce1,P00053
E00001564,view_product,2024-02-17T09:31:10,U000156,1ce40e21-07ec-4d9f-8dc2-11f00acb2ce1,P00076
E00001565,view_product,2024-01-28T22:47:34,U000156,288e75c2-c6fe-4a0f-846f-fe6bfcfa837d,P00007
E00001566,view_product,2024-02-28T20:44:41,U000156,841e783f-f059-4b88-a8ba-1fbaece56613,P00027
E00001567,view_product,2024-02-28T20:44:41,U000156,841e783f-f059-4b88-a8ba-1fbaece56613,P00070
E00001568,view_product,2024-02-08T17:02:22,U000157,f8c4f2bd-5237-46c3-beb6-faf10403f141,P00012
E00001569,view_product,2024-02-08T17:02:22,U000157,f8c4f2bd-5237-46c3-beb6-faf10403f141,P00020
E00001570,view_product,2024-02-29T21:25:49,U000157,9b48f66f-8dec-4efe-acae-b53a38684726,P00053
E00001571,view_product,2024-02-29T21:25:49,U000157,9b48f66f-8dec-4efe-acae-b53a38684726,P00014
E00001572,view_product,2024-02-29T21:25:49,U000157,9b48f66f-8dec-4efe-acae-b53a38684726,P00058
E00001573,view_product,2024-02-29T21:25:49,U000157,9b48f66f-8dec-4efe-acae-b53a38684726,P00008
E00001574,view_product,2024-02-02T15:50:44,U000158,05103542-7316-49ea-a27d-d7481249f265,P00051
E00001575,view_product,2024-02-02T15:50:44,U000158,05103542-7316-49ea-a27d-d7481249f265,P00044
E00001576,view_product,2024-02-02T15:50:44,U000158,05103542-7316-49ea-a27d-d7481249f265,P00063
E00001577,view_product,2024-02-02T15:50:44,U000158,05103542-7316-49ea-a27d-d7481249f265,P00089
E00001578,view_product,2024-02-02T15:50:44,U000158,05103542-7316-49ea-a27d-d7481249f265,P00091
E00001579,view_product,2024-01-19T18:45:54,U000158,26ac3627-2eb2-452f-99fe-8b41aae65ded,P00084
E00001580,view_product,2024-01-19T18:45:54,U000158,26ac3627-2eb2-452f-99fe-8b41aae65ded,P00056
E00001581,view_product,2024-01-19T18:45:54,U000158,26ac3627-2eb2-452f-99fe-8b41aae65ded,P00078
E00001582,view_product,2024-01-19T18:45:54,U000158,26ac3627-2eb2-452f-99fe-8b41aae65ded,P00022
E00001583,add_to_cart,2024-01-19T18:46:24,U000158,26ac3627-2eb2-452f-99fe-8b41aae65ded,P00084
E00001584,view_product,2024-02-28T10:08:35,U000158,23f0c272-199d-4a19-b3c2-961affdb9fb5,P00079
E00001585,add_to_cart,2024-02-28T10:09:05,U000158,23f0c272-199d-4a19-b3c2-961affdb9fb5,P00079
E00001586,purchase,2024-02-28T10:13:35,U000158,23f0c272-199d-4a19-b3c2-961affdb9fb5,P00079
E00001587,view_product,2024-01-18T04:31:00,U000158,55cce01a-c3fd-49ce-8fe8-3051a7c4722d,P00055
E00001588,view_product,2024-01-18T04:31:00,U000158,55cce01a-c3fd-49ce-8fe8-3051a7c4722d,P00071
E00001589,view_product,2024-01-18T04:31:00,U000158,55cce01a-c3fd-49ce-8fe8-3051a7c4722d,P00053
E00001590,view_product,2024-01-18T04:31:00,U000158,55cce01a-c3fd-49ce-8fe8-3051a7c4722d,P00045
E00001591,view_product,2024-01-18T04:31:00,U000158,55cce01a-c3fd-49ce-8fe8-3051a7c4722d,P00059
E00001592,view_product,2024-02-05T12:25:40,U000158,e4b373a0-1b68-4cf5-9771-dd4ac4592e3a,P00045
E00001593,view_product,2024-02-05T12:25:40,U000158,e4b373a0-1b68-4cf5-9771-dd4ac4592e3a,P00062
E00001594,view_product,2024-02-17T02:21:33,U000159,480aa11a-06b3-466e-a131-a2ed14bd48f5,P00078
E00001595,view_product,2024-02-17T02:21:33,U000159,480aa11a-06b3-466e-a131-a2ed14bd48f5,P00088
E00001596,view_product,2024-02-17T02:21:33,U000159,480aa11a-06b3-466e-a131-a2ed14bd48f5,P00034
E00001597,add_to_cart,2024-02-17T02:22:03,U000159,480aa11a-06b3-466e-a131-a2ed14bd48f5,P00034
E00001598,view_product,2024-02-27T09:47:23,U000159,25c49126-6e01-4ef5-af01-fa26a84d3263,P00067
E00001599,view_product,2024-02-27T09:47:23,U000159,25c49126-6e01-4ef5-af01-fa26a84d3263,P00081
E00001600,view_product,2024-02-27T09:47:23,U000159,25c49126-6e01-4ef5-af01-fa26a84d3263,P00091
E00001601,view_product,2024-01-03T05:42:56,U000159,a6003a5e-c24e-430f-8ac2-c3fc4a7e3f41,P00006
E00001602,view_product,2024-01-03T05:42:56,U000159,a6003a5e-c24e-430f-8ac2-c3fc4a7e3f41,P00054
E00001603,view_product,2024-01-03T05:42:56,U000159,a6003a5e-c24e-430f-8ac2-c3fc4a7e3f41,P00088
E00001604,view_product,2024-01-03T05:42:56,U000159,a6003a5e-c24e-430f-8ac2-c3fc4a7e3f41,P00021
E00001605,view_product,2024-02-19T05:18:02,U000159,65e32457-d6f3-4fb8-95c4-3afd3ff115c1,P00037
E00001606,view_product,2024-02-19T05:18:02,U000159,65e32457-d6f3-4fb8-95c4-3afd3ff115c1,P00082
E00001607,view_product,2024-02-19T05:18:02,U000159,65e32457-d6f3-4fb8-95c4-3afd3ff115c1,P00057
E00001608,view_product,2024-02-19T05:18:02,U000159,65e32457-d6f3-4fb8-95c4-3afd3ff115c1,P00007
E00001609,view_product,2024-02-19T05:18:02,U000159,65e32457-d6f3-4fb8-95c4-3afd3ff115c1,P00016
E00001610,add_to_cart,2024-02-19T05:18:32,U000159,65e32457-d6f3-4fb8-95c4-3afd3ff115c1,P00057
E00001611,view_product,2024-02-26T16:06:03,U000159,aebf599c-a914-4ead-baa5-554e72b56bd1,P00069
E00001612,view_product,2024-02-26T16:06:03,U000159,aebf599c-a914-4ead-baa5-554e72b56bd1,P00047
E00001613,view_product,2024-02-26T16:06:03,U000159,aebf599c-a914-4ead-baa5-554e72b56bd1,P00054
E00001614,view_product,2024-02-26T16:06:03,U000159,aebf599c-a914-4ead-baa5-554e72b56bd1,P00079
E00001615,view_product,2024-02-26T16:06:03,U000159,aebf599c-a914-4ead-baa5-554e72b56bd1,P00018
E00001616,view_product,2024-02-28T08:41:12,U000159,c619d625-b85b-49d9-b90a-85096dc7d15d,P00044
E00001617,view_product,2024-02-28T08:41:12,U000159,c619d625-b85b-49d9-b90a-85096dc7d15d,P00067
E00001618,view_product,2024-02-28T08:41:12,U000159,c619d625-b85b-49d9-b90a-85096dc7d15d,P00009
E00001619,view_product,2024-02-28T08:41:12,U000159,c619d625-b85b-49d9-b90a-85096dc7d15d,P00006
E00001620,add_to_cart,2024-02-28T08:41:42,U000159,c619d625-b85b-49d9-b90a-85096dc7d15d,P00006
E00001621,view_product,2024-01-12T22:10:58,U000159,938de07f-f2ee-4b44-bb83-2fbe20ef0a2f,P00099
E00001622,view_product,2024-01-12T22:10:58,U000159,938de07f-f2ee-4b44-bb83-2fbe20ef0a2f,P00047
E00001623,view_product,2024-01-12T22:10:58,U000159,938de07f-f2ee-4b44-bb83-2fbe20ef0a2f,P00009
E00001624,view_product,2024-01-16T08:09:45,U000160,9007a83d-3e79-4b55-bbf4-004912b27659,P00052
E00001625,view_product,2024-01-16T08:09:45,U000160,9007a83d-3e79-4b55-bbf4-004912b27659,P00056
E00001626,view_product,2024-01-16T08:09:45,U000160,9007a83d-3e79-4b55-bbf4-004912b27659,P00029
E00001627,view_product,2024-01-16T08:09:45,U000160,9007a83d-3e79-4b55-bbf4-004912b27659,P00059
E00001628,view_product,2024-02-02T03:24:57,U000160,5ba7ab81-01d0-49fc-b037-2ed71a5396d3,P00081
E00001629,view_product,2024-02-02T03:24:57,U000160,5ba7ab81-01d0-49fc-b037-2ed71a5396d3,P00035
E00001630,add_to_cart,2024-02-02T03:25:27,U000160,5ba7ab81-01d0-49fc-b037-2ed71a5396d3,P00081
E00001631,view_product,2024-02-28T15:32:59,U000160,cbb1a0bd-dce0-4714-9670-7f0d47511831,P00003
E00001632,view_product,2024-01-30T06:08:47,U000160,65004016-d6d3-417f-a6c7-693d93cc3463,P00094
E00001633,view_product,2024-01-30T06:08:47,U000160,65004016-d6d3-417f-a6c7-693d93cc3463,P00100
E00001634,view_product,2024-01-30T06:08:47,U000160,65004016-d6d3-417f-a6c7-693d93cc3463,P00092
E00001635,view_product,2024-01-30T06:08:47,U000160,65004016-d6d3-417f-a6c7-693d93cc3463,P00068
E00001636,view_product,2024-01-30T06:08:47,U000160,65004016-d6d3-417f-a6c7-693d93cc3463,P00021
E00001637,view_product,2024-01-18T04:37:39,U000161,5024e52f-5fd6-4a0d-a0e2-0542570703b9,P00032
E00001638,view_product,2024-01-18T04:37:39,U000161,5024e52f-5fd6-4a0d-a0e2-0542570703b9,P00068
E00001639,view_product,2024-01-18T04:37:39,U000161,5024e52f-5fd6-4a0d-a0e2-0542570703b9,P00045
E00001640,view_product,2024-01-12T06:17:51,U000161,1abe101e-e2f3-494a-afb1-4069a01f537e,P00087
E00001641,view_product,2024-01-12T06:17:51,U000161,1abe101e-e2f3-494a-afb1-4069a01f537e,P00096
E00001642,view_product,2024-01-19T14:22:50,U000161,9a92bf24-7e59-43fe-a4e8-aefb1aa168dd,P00006
E00001643,view_product,2024-01-04T00:30:40,U000161,6d6dda59-066d-467e-8a00-e6de329b9a09,P00072
E00001644,view_product,2024-01-04T00:30:40,U000161,6d6dda59-066d-467e-8a00-e6de329b9a09,P00062
E00001645,view_product,2024-01-04T00:30:40,U000161,6d6dda59-066d-467e-8a00-e6de329b9a09,P00022
E00001646,view_product,2024-01-18T10:55:23,U000162,0138d709-51f3-4a09-ac3c-11e3e5087cc5,P00096
E00001647,view_product,2024-01-18T10:55:23,U000162,0138d709-51f3-4a09-ac3c-11e3e5087cc5,P00005
E00001648,view_product,2024-02-08T07:30:57,U000162,37d99353-0398-4788-bb00-e94ed2ecbb7d,P00037
E00001649,view_product,2024-02-08T07:30:57,U000162,37d99353-0398-4788-bb00-e94ed2ecbb7d,P00039
E00001650,view_product,2024-02-08T07:30:57,U000162,37d99353-0398-4788-bb00-e94ed2ecbb7d,P00078
E00001651,view_product,2024-02-08T07:30:57,U000162,37d99353-0398-4788-bb00-e94ed2ecbb7d,P00015
E00001652,view_product,2024-02-08T07:30:57,U000162,37d99353-0398-4788-bb00-e94ed2ecbb7d,P00089
E00001653,add_to_cart,2024-02-08T07:31:27,U000162,37d99353-0398-4788-bb00-e94ed2ecbb7d,P00037
E00001654,view_product,2024-02-17T02:01:08,U000162,5ad0d07a-f43d-49ff-ab69-f42c91357404,P00087
E00001655,add_to_cart,2024-02-17T02:01:38,U000162,5ad0d07a-f43d-49ff-ab69-f42c91357404,P00087
E00001656,purchase,2024-02-17T02:06:08,U000162,5ad0d07a-f43d-49ff-ab69-f42c91357404,P00087
E00001657,view_product,2024-02-11T14:05:00,U000162,3ad7ee17-2d28-4c19-807b-690d7efe49b0,P00036
E00001658,view_product,2024-02-11T14:05:00,U000162,3ad7ee17-2d28-4c19-807b-690d7efe49b0,P00081
E00001659,view_product,2024-02-11T14:05:00,U000162,3ad7ee17-2d28-4c19-807b-690d7efe49b0,P00062
E00001660,view_product,2024-02-11T14:05:00,U000162,3ad7ee17-2d28-4c19-807b-690d7efe49b0,P00031
E00001661,view_product,2024-02-13T15:10:08,U000163,48a6fc0c-4500-434e-b0a5-60c6a6b8ce56,P00092
E00001662,view_product,2024-02-13T15:10:08,U000163,48a6fc0c-4500-434e-b0a5-60c6a6b8ce56,P00078
E00001663,view_product,2024-02-13T15:10:08,U000163,48a6fc0c-4500-434e-b0a5-60c6a6b8ce56,P00004
E00001664,view_product,2024-02-13T15:10:08,U000163,48a6fc0c-4500-434e-b0a5-60c6a6b8ce56,P00026
E00001665,view_product,2024-02-06T07:46:44,U000163,d165e742-2296-4bce-a328-7d407806bc72,P00083
E00001666,view_product,2024-02-06T07:46:44,U000163,d165e742-2296-4bce-a328-7d407806bc72,P00013
E00001667,view_product,2024-02-06T07:46:44,U000163,d165e742-2296-4bce-a328-7d407806bc72,P00027
E00001668,view_product,2024-02-06T07:46:44,U000163,d165e742-2296-4bce-a328-7d407806bc72,P00044
E00001669,view_product,2024-02-01T20:13:12,U000163,a409a242-53ea-4cd8-8308-de0492aa3163,P00084
E00001670,view_product,2024-02-01T20:13:12,U000163,a409a242-53ea-4cd8-8308-de0492aa3163,P00010
E00001671,view_product,2024-01-20T13:35:29,U000164,eedb792d-ad84-43ae-b9b3-e8a8714e81fa,P00038
E00001672,view_product,2024-01-20T13:35:29,U000164,eedb792d-ad84-43ae-b9b3-e8a8714e81fa,P00012
E00001673,view_product,2024-01-20T13:35:29,U000164,eedb792d-ad84-43ae-b9b3-e8a8714e81fa,P00079
E00001674,view_product,2024-01-20T13:35:29,U000164,eedb792d-ad84-43ae-b9b3-e8a8714e81fa,P00046
E00001675,view_product,2024-01-20T13:35:29,U000164,eedb792d-ad84-43ae-b9b3-e8a8714e81fa,P00067
E00001676,view_product,2024-02-02T04:44:13,U000165,6ed59bd3-9534-46fd-b95d-ab72b67aec4c,P00027
E00001677,view_product,2024-02-02T04:44:13,U000165,6ed59bd3-9534-46fd-b95d-ab72b67aec4c,P00089
E00001678,view_product,2024-02-02T04:44:13,U000165,6ed59bd3-9534-46fd-b95d-ab72b67aec4c,P00023
E00001679,view_product,2024-02-02T04:44:13,U000165,6ed59bd3-9534-46fd-b95d-ab72b67aec4c,P00013
E00001680,view_product,2024-02-11T08:46:49,U000165,097df98c-7649-4829-bdf0-fb3f1e4ef52e,P00012
E00001681,view_product,2024-02-11T08:46:49,U000165,097df98c-7649-4829-bdf0-fb3f1e4ef52e,P00009
E00001682,view_product,2024-02-11T08:46:49,U000165,097df98c-7649-4829-bdf0-fb3f1e4ef52e,P00084
E00001683,view_product,2024-02-11T08:46:49,U000165,097df98c-7649-4829-bdf0-fb3f1e4ef52e,P00044
E00001684,add_to_cart,2024-02-11T08:47:19,U000165,097df98c-7649-4829-bdf0-fb3f1e4ef52e,P00044
E00001685,view_product,2024-01-04T01:54:39,U000165,62787a22-7934-4202-8601-f84934753ab5,P00049
E00001686,view_product,2024-01-04T01:54:39,U000165,62787a22-7934-4202-8601-f84934753ab5,P00022
E00001687,view_product,2024-01-04T01:54:39,U000165,62787a22-7934-4202-8601-f84934753ab5,P00019
E00001688,view_product,2024-01-04T01:54:39,U000165,62787a22-7934-4202-8601-f84934753ab5,P00032
E00001689,view_product,2024-01-04T01:54:39,U000165,62787a22-7934-4202-8601-f84934753ab5,P00099
E00001690,view_product,2024-02-13T11:18:07,U000166,f5795293-0d0d-4b9e-8040-36495c096a82,P00035
E00001691,view_product,2024-02-13T11:18:07,U000166,f5795293-0d0d-4b9e-8040-36495c096a82,P00098
E00001692,view_product,2024-02-13T11:18:07,U000166,f5795293-0d0d-4b9e-8040-36495c096a82,P00096
E00001693,view_product,2024-02-13T11:18:07,U000166,f5795293-0d0d-4b9e-8040-36495c096a82,P00001
E00001694,view_product,2024-01-16T01:28:55,U000167,f329ab3f-1850-48f3-8e8d-c9aa62105d96,P00048
E00001695,view_product,2024-01-16T01:28:55,U000167,f329ab3f-1850-48f3-8e8d-c9aa62105d96,P00028
E00001696,view_product,2024-01-02T01:27:44,U000167,3ffbf4f1-1038-4ed4-85dd-047d9e647afd,P00005
E00001697,view_product,2024-01-11T10:47:12,U000168,708a3bd8-4105-4f9b-aa5e-0bd1028ccc90,P00030
E00001698,view_product,2024-01-11T10:47:12,U000168,708a3bd8-4105-4f9b-aa5e-0bd1028ccc90,P00004
E00001699,view_product,2024-01-11T10:47:12,U000168,708a3bd8-4105-4f9b-aa5e-0bd1028ccc90,P00021
E00001700,view_product,2024-01-17T12:25:13,U000168,6b731abd-8b09-4f28-8dba-83a72153db0c,P00079
E00001701,view_product,2024-01-17T12:25:13,U000168,6b731abd-8b09-4f28-8dba-83a72153db0c,P00069
E00001702,add_to_cart,2024-01-17T12:25:43,U000168,6b731abd-8b09-4f28-8dba-83a72153db0c,P00069
E00001703,view_product,2024-01-24T15:51:10,U000168,9ade1ca1-c574-498d-856a-aacb7abfdbf7,P00068
E00001704,view_product,2024-01-18T12:32:29,U000169,2cc0bc4c-51e5-4bf2-aadc-a25179b3c4dd,P00068
E00001705,view_product,2024-01-18T12:32:29,U000169,2cc0bc4c-51e5-4bf2-aadc-a25179b3c4dd,P00075
E00001706,view_product,2024-01-18T12:32:29,U000169,2cc0bc4c-51e5-4bf2-aadc-a25179b3c4dd,P00013
E00001707,view_product,2024-02-06T06:42:34,U000170,3b19f7f0-5338-4ea8-bdd2-1ec1813e4a05,P00047
E00001708,view_product,2024-02-06T06:42:34,U000170,3b19f7f0-5338-4ea8-bdd2-1ec1813e4a05,P00017
E00001709,view_product,2024-02-04T21:08:08,U000170,3a213250-fc31-417d-b8c9-d4990893e9fa,P00055
E00001710,view_product,2024-02-06T16:13:33,U000171,56848ef5-5d93-460e-930b-b440b2244e09,P00036
E00001711,view_product,2024-02-06T16:13:33,U000171,56848ef5-5d93-460e-930b-b440b2244e09,P00034
E00001712,view_product,2024-01-23T14:20:00,U000172,77fd0458-7c9e-41c9-a262-0cbe8317444b,P00094
E00001713,view_product,2024-01-23T14:20:00,U000172,77fd0458-7c9e-41c9-a262-0cbe8317444b,P00008
E00001714,view_product,2024-01-23T14:20:00,U000172,77fd0458-7c9e-41c9-a262-0cbe8317444b,P00076
E00001715,view_product,2024-01-23T14:20:00,U000172,77fd0458-7c9e-41c9-a262-0cbe8317444b,P00057
E00001716,view_product,2024-01-29T12:03:57,U000172,acd54b67-80f5-42ec-9d24-cd25a12d57c8,P00033
E00001717,view_product,2024-01-29T12:03:57,U000172,acd54b67-80f5-42ec-9d24-cd25a12d57c8,P00099
E00001718,view_product,2024-01-05T10:44:20,U000172,84fa57a0-e974-4427-855a-33cefbeaa7da,P00027
E00001719,view_product,2024-01-05T10:44:20,U000172,84fa57a0-e974-4427-855a-33cefbeaa7da,P00010
E00001720,view_product,2024-01-05T10:44:20,U000172,84fa57a0-e974-4427-855a-33cefbeaa7da,P00013
E00001721,view_product,2024-01-05T10:44:20,U000172,84fa57a0-e974-4427-855a-33cefbeaa7da,P00028
